product,title,rating,body
Yonex Towel Badminton Tennis Squash Replacement Grip Cotton 100%,"5.0 out of 5 stars
Nice grip for sweating hands",5.0,"If your hands sweat a lot while playing , you can opt for this grip, grip is quite different to hold compared to rubber grip !!! Gives you firm hold of the racket and without sweating on the hands!!!
Read more"
Yonex Towel Badminton Tennis Squash Replacement Grip Cotton 100%,"4.0 out of 5 stars
The grip is good if u have all time sweaty hands but it ...",4.0,"Its overcharged by amazon.the printed price is less on the packet. The grip is good if u have all time sweaty hands but it makes the grip  thick enough to hold. And one also has to let it to dry otherwise the towel gets ruined aftr a few uses. Amazon delivery was  fast as always .
Read more"
Yonex Towel Badminton Tennis Squash Replacement Grip Cotton 100%,"1.0 out of 5 stars
This product is very delicates and changeable my order",1.0,"I am booking blue colour but you are sended  block colour quality is very poor
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","5.0 out of 5 stars
Excellent Product",5.0,"Excellent Product 👍 Very grippy and balanced.
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","4.0 out of 5 stars
A Family-Friendly Dumbbell Set with One Major Flaw",4.0,"The media could not be loaded.
                



 I recently purchased the Amazon Brand - Symactive Neoprene Coated Dumbbell Combo Multi Colour with Stand 10 Kg, Set of 2, and overall, it has been a suitable addition to our home gym, especially for a family of three.Pros:1. Family-Friendly: This dumbbell set is well-suited for our family of three, offering a range of weights (0.5 Kg, 1.5 Kg, 3 Kg) that each of us can use for different fitness levels and exercises.2. Quality Dumbbells: The dumbbells themselves are of good quality, and the neoprene coating provides a comfortable grip during workouts.3. Visually Appealing: The colorful and vibrant design of the dumbbells adds a touch of style to our home gym.Cons:1. Useless Stand: However, the major drawback is the included stand, which is flimsy, unstable, and can barely hold the weight of the dumbbells. It's more of a frustration than a convenience.2. Standless Option: Frankly, I would have preferred if they hadn't included the stand at all, as it adds no value to the product and detracts from the overall experience.In summary, the Amazon Brand - Symactive Neoprene Coated Dumbbell Combo Multi Colour with Stand 10 Kg is a family-friendly dumbbell set that suits our needs well. It offers a variety of weights for different family members and exercises. However, the included stand is a significant letdown. If you decide to purchase this set, be prepared to find an alternative storage solution for the dumbbells, as the stand simply doesn't meet expectations.
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","5.0 out of 5 stars
True to description",5.0,"The product is extremely useful and true to its description. Go for it
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","5.0 out of 5 stars
Great buy",5.0,"It’s pretty good looking and has a value for money
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","5.0 out of 5 stars
Good product",5.0,"Nice one
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","4.0 out of 5 stars
Great for the price",4.0,"Feel more premium then others which cost more. The coating helps with gripping and the color is not too bright.
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","5.0 out of 5 stars
Amazing",5.0,"Nice quality
Read more"
"Amazon Brand - Symactive Neoprene Coated Dumbbell for Gym Exercises, Set of 2, 1 Kg","3.0 out of 5 stars
Nice weights, terrible stand",3.0,"Weights are coated well but the stand is really poor quality.
Read more"
"Sportneer LED Shuttlecocks, 6 Pack Badminton Shuttlecocks Lighting for Dark Night Red and Green Lights Nylon Badminton shu...","5.0 out of 5 stars
Good one",5.0,"Kids like it
Read more"
"Sportneer LED Shuttlecocks, 6 Pack Badminton Shuttlecocks Lighting for Dark Night Red and Green Lights Nylon Badminton shu...","3.0 out of 5 stars
Heavier then normal, not for professional only for fun night time play",3.0,"Due to the LED Fittings, they become heavy as compared to regular shuttles, so when u hit it with a racket it flies away like a rocket, hence the entire game changes, so not for professional use but definitely for fun  and primarily for nighttime playing,  we had some really great time playing with it,  enjoy it,  feels little over priced too,,,
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"5.0 out of 5 stars
Great Product.",5.0,"A product with a great fit. Extremely well designed and stitched very well.Worth buyingQuality 10/10Price  10/10Design  8/10
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"4.0 out of 5 stars
Value purchase",4.0,"Excellent febric, stitching and fitting. It is value purchase.
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"5.0 out of 5 stars
Just Perfect",5.0,"Perfect size and good material
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"3.0 out of 5 stars
Good",3.0,"Comfortable
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"4.0 out of 5 stars
Comfortable for daily use",4.0,"The product is comfy. It's not too thick so it can worn be during summer . The only problem is the zipper is not smooth a bit low quality, takes time to put on.
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"5.0 out of 5 stars
MIND BLOWING PRODUCT 😘",5.0,"Good quality products and very cool
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"1.0 out of 5 stars
Worthless",1.0,"Worthless not good material return as received
Read more"
Alan Jones Clothing Men's Taped Cotton Hooded Sweatshirt,"5.0 out of 5 stars
Nice Product",5.0,"Nice Product
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
Nice",5.0,"Nice product.. not very soft..but fashionable product
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"4.0 out of 5 stars
Excellent",4.0,"This one is very nice 👍
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
Combination of warmness and style, awesome.",5.0,"Awesome product, warm fur inside and close knitting wool outside, perfect combination to protect cold. stylish too.
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"1.0 out of 5 stars
Threads coming off",1.0,"The quality of the product is not good. The threads are coming off and get stuck to the head each time we wear it.. Only the colour a d design are good.Not worth the price.
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"4.0 out of 5 stars
Value For Money",4.0,"Nice product
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
Air ristiance",5.0,"Osm
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"5.0 out of 5 stars
You should definitely buy this worth the money product and most importantly is worth buying",5.0,"Keeps you warm >>10000
Read more"
Alexvyan Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls S...,"4.0 out of 5 stars
Good purchase",4.0,"Very soft material but a little bit expensive but that's fine go for this😇
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"1.0 out of 5 stars
Bad",1.0,"Bad product with no return policy....
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"5.0 out of 5 stars
Decent product",5.0,"Good product at this price..go for it... don't forget to buy 1 size larger product for good fitting
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"4.0 out of 5 stars
Value for money",4.0,"Fits as per the size. But it pant is quite lengthy. Overall, it is a nice product
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"1.0 out of 5 stars
Swimming costume",1.0,"Want to exchange!! According to mentioned size chart I ordered xl size but this toosmall for me.. plz exchange it!! I want xxl
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"5.0 out of 5 stars
Good quality",5.0,"Good product
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"5.0 out of 5 stars
Excellent Comfort",5.0,"Blindly go with this helmet if want open face helmet. Light weight, comfort and strong finally stylish too.
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"1.0 out of 5 stars
Do not buy",1.0,"Size not appropriate and cannot be exchanged total loss of money 😢
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"4.0 out of 5 stars
Worth money",4.0,"Excellent
Read more"
Mitushi products Full Body Ladies Swimsuit Padded Black_TBlue with Pads,"1.0 out of 5 stars
Very poor quality and transparent",1.0,"Very poor quality and
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"4.0 out of 5 stars
Comfortable",4.0,"This product is good, fits well. I liked the colour and the finish. I think the fastening is too short, feels suffocating / choked at times. Hence not giving the full 5 stars.
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"5.0 out of 5 stars
One of my fav helmet",5.0,"Easy to wear and is strong to protect. It is not too heavy.In these times you can wear with mask and sunglasses easilyTotal worth for money
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"1.0 out of 5 stars
Bad Cushioning….",1.0,"Very bad quality,It causes itching due to it’s cushion
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"3.0 out of 5 stars
Ears paining ... not suitable for long drive",3.0,"XL size seems like L only .. since ears paining after 15 mins .. I manually pulled to expand the size .. apart from fitting look wise its majestic and stylish ... if it suits to your head and ears shape .. you can very well go ahead and purchase ... if they have XXL then its fine to replace
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"4.0 out of 5 stars
Glass cover",4.0,"If this product is same with open glass then it would have been far better
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"3.0 out of 5 stars
Size issue",3.0,"XL size has only the comfort of L size
Read more"
Royal Enfield ABS Open Face Peak Helmet (Matt Squadron Blue - XL |RRGHEN000081),"4.0 out of 5 stars
Worth buying",4.0,"Good product
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","5.0 out of 5 stars
Very good quality tt racket",5.0,"I bought the tt racket around 10 months ago and it is in very good condition although it is in rigorous use . The mat of the racket is very soft and good for spin and aggresive play. I highly recommend it for beginners
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","4.0 out of 5 stars
Good quality and inexpensive",4.0,"I like this
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","5.0 out of 5 stars
Very nice product.",5.0,"I learnt to play TT with this bat. I can easily do swing the ball with this bat.
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","5.0 out of 5 stars
Best racket",5.0,"In this range you can not get better racket than this.  It is so stable in hand, no doubt a little heavy but It makes a better grip.  once you start playing with this, you well get used to it. I can say only one thing that my friends fights to play from this racket.
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","4.0 out of 5 stars
Good for Beginners.",4.0,"Good for Beginners and within the Budget. Durability, weight are up to the standard.
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","3.0 out of 5 stars
👍🏻",3.0,"👍🏻
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","5.0 out of 5 stars
Good",5.0,"Good to buy
Read more"
"GKI Kung Fu Table Tennis Racquet ,,Wood","4.0 out of 5 stars
Table tennis",4.0,"Very good bat for beginners
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"5.0 out of 5 stars
Oops",5.0,"Just woow
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"4.0 out of 5 stars
very  useful",4.0,"for fitness
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"1.0 out of 5 stars
Defective product delivered.",1.0,"The rubber is cut.
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"3.0 out of 5 stars
Size",3.0,"Need to make different size like S,M,L,XL
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"5.0 out of 5 stars
Nice product",5.0,"Nice products
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"2.0 out of 5 stars
All the stitches have started opening",2.0,"The product is not so great 😕 the stitches are already coming out
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"4.0 out of 5 stars
Very good product",4.0,"Good quality
Read more"
Drange Weight-Lifting Workout Crossfit Fitness Gloves | Callus-Guard Gym Barehand Grips Accessories | Support Cross-Traini...,"1.0 out of 5 stars
Very bad quality",1.0,"Damaged for one use
Read more"
"Brachy Women's Nylon & Cotton Lightly Padded Non-Wired Sport Bra (Grey,Size : 30 to 36) Everyday Sports Bra Front Zipper P...","5.0 out of 5 stars
Beutiful sexy High impact sports bra",5.0,"The media could not be loaded.
                



 All day comfort, can be used for work out and regular wear both.Breathable fabric and quality is superb.
Read more"
"Brachy Women's Nylon & Cotton Lightly Padded Non-Wired Sport Bra (Grey,Size : 30 to 36) Everyday Sports Bra Front Zipper P...","4.0 out of 5 stars
Superb quality",4.0,"Nice fabric
Read more"
"Brachy Women's Nylon & Cotton Lightly Padded Non-Wired Sport Bra (Grey,Size : 30 to 36) Everyday Sports Bra Front Zipper P...","5.0 out of 5 stars
I liked it",5.0,"Soft and comfortable
Read more"
"Brachy Women's Nylon & Cotton Lightly Padded Non-Wired Sport Bra (Grey,Size : 30 to 36) Everyday Sports Bra Front Zipper P...","1.0 out of 5 stars
not good",1.0,"not fit  very loose not support
Read more"
"Sportneer LED Shuttlecocks, 6 Pack Badminton Shuttlecocks Lighting for Dark Night Red and Green Lights Nylon Badminton shu...","5.0 out of 5 stars
Good one",5.0,"Kids like it
Read more"
"Sportneer LED Shuttlecocks, 6 Pack Badminton Shuttlecocks Lighting for Dark Night Red and Green Lights Nylon Badminton shu...","3.0 out of 5 stars
Heavier then normal, not for professional only for fun night time play",3.0,"Due to the LED Fittings, they become heavy as compared to regular shuttles, so when u hit it with a racket it flies away like a rocket, hence the entire game changes, so not for professional use but definitely for fun  and primarily for nighttime playing,  we had some really great time playing with it,  enjoy it,  feels little over priced too,,,
Read more"
INFISPACE Women & Girl's Ultra-Thin Transparent Nylon Ankle Length Summer Black & Skin Socks (Pack of 6),"2.0 out of 5 stars
Very cheap quality .",2.0,"My elder sister buy this and she's never use this product for long time because the quality of this socks is very cheap.It just one scratch and socks are torn.
Read more"
INFISPACE Women & Girl's Ultra-Thin Transparent Nylon Ankle Length Summer Black & Skin Socks (Pack of 6),"3.0 out of 5 stars
Good",3.0,"Good product nice usage  good
Read more"
INFISPACE Women & Girl's Ultra-Thin Transparent Nylon Ankle Length Summer Black & Skin Socks (Pack of 6),"1.0 out of 5 stars
Don't buy",1.0,"Waste of money product
Read more"
Campus Men's MAGNITE Running Shoes,"5.0 out of 5 stars
Quality was good",5.0,"Very good product and comfortable I recamont this shoes
Read more"
Campus Men's MAGNITE Running Shoes,"4.0 out of 5 stars
Good shoes.",4.0,"It is fit, appearance is good, colour I awesome, easy to clean, it is comfortable.
Read more"
Campus Men's MAGNITE Running Shoes,"5.0 out of 5 stars
Good product",5.0,"Fit and comfort product
Read more"
Campus Men's MAGNITE Running Shoes,"3.0 out of 5 stars
...nice product",3.0,"Good quality
Read more"
Campus Men's MAGNITE Running Shoes,"1.0 out of 5 stars
Worst Shoe",1.0,"I am regularly ordering campus shoes even this quater i have ordered two shoes for my dad and my self.Earlier campus was giving a great quality not now instead of comfort the shoes are irritating meEverytime I wear them the memory tech lite cushion bends or creates a cave in shoes creating so much discomfort.The shoe also gets irritating creting pointers at the ankle hurting me.Now I would never recommend anyone for the campus shoes
Read more"
Campus Men's MAGNITE Running Shoes,"5.0 out of 5 stars
1 month pahanne ke baad review kar raha hu Maja aa gya bhai paisa vasool",5.0,"After 1 month use Bahut badhiya experience raha iss shoes ke sath bahut hi accha hai ♥️♥️
Read more"
Campus Men's MAGNITE Running Shoes,"4.0 out of 5 stars
Good quality average price",4.0,"Good quality average price
Read more"
Campus Men's MAGNITE Running Shoes,"5.0 out of 5 stars
Best quality",5.0,"Fitting and quality is best.
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","5.0 out of 5 stars
The quality of about the product",5.0,"The shoes are very good and comfortable i recommend that you buy this product
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","4.0 out of 5 stars
Nice product and excellent comfort for running",4.0,"Nice product and excellent comfort  for running and alsoGood 👍looking
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","5.0 out of 5 stars
Affordable shoes at 1199/-",5.0,"It’s comfortable and has a soft sole and it’s cool enough to be styled with anything and everything you wear. Loved them
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","1.0 out of 5 stars
Looks like used shoes has sold out on Amazon.",1.0,"The media could not be loaded.
                



 Within 4-5 days shoe got black spots on top and beside less which is not removable after wash also...
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","3.0 out of 5 stars
Hard sole in the front part and inside edge hurts",3.0,"Shoe looks good, but inside edge has hard part which hurts while walking and running on first day itself. Front part sole is hard than rear, this could adjust over a period.
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","5.0 out of 5 stars
Bang for your buck",5.0,"These are a fantastic choice for anyone seeking versatile and comfortable sneakers. With Max Cushion Technology and Memory Form, these shoes provide excellent support and comfort for running, walking, and gym workouts. The sleek design, durability, and affordable price make them a great value for the performance they offer. Highly recommended for both men and boys.
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","4.0 out of 5 stars
Good",4.0,"Nice shoes
Read more"
"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes...","5.0 out of 5 stars
Good quality and stylish",5.0,"Nice product and very good for walking
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","5.0 out of 5 stars
Worth Buying Product Recommended For Campers",5.0,"Hello Friends, i am a camper and I really like this set because all of the pieces fit inside, you can go for it without thinking twice. The handles fold in for packing, and fold out for using. The whole set is extremely lightweight,This product is worth buying. This product comes with a very solid mesh carry bag. These bowls are really good and made of (A) Grade plastic and odor free, the quality of Spork is really nice and sturdy, this product won't get rusty and will store nicely too. I think I will order a set for my brother as well very soon. I like that the set is so carefully shipped with everything wrapped separately, Very thoughtfully designed and packaged. If you are a camper then this is a must buy product for you, and the quality wont disappoint you. Light weight with awesome finishing. And as you can see in these images it totally fits nicely on my camping stove also.So don`t think just go for it.
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","4.0 out of 5 stars
Quality product, Perfect for 2Person.👍🏼",4.0,"I am writing this review after First usage of this product, and I am quite happy to have this product, because I purchased another brand, and I wasn't happy with it i faced many problems so I bought this cookware. This one is an excellent quality and light weighted material. Has a thickness of 0.8mm which is sufficient. The only thing I didn't like is lofa sponge. This is suitable for Max 2 Person. Perfect for solo Trekker. I will suggest Just go for it.👍🏼 I will rate this product (4/5 Star)
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","5.0 out of 5 stars
Great experience..",5.0,"Received complete material as shown and in good condition. Thanks a lot.
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","5.0 out of 5 stars
Good for tracking",5.0,"Very light weight and good finish product. But too small, good for one person use.
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","3.0 out of 5 stars
Just okay",3.0,"Its a value for money but too small to serve the purpose - finish and quality is okay
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","5.0 out of 5 stars
Mast for camping (Two persons)",5.0,"It is compact and useful for camping of two persons. Easy to carry and light weight non sticky.
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","4.0 out of 5 stars
Travel friendly and easy to carry, works for kids",4.0,"I ordered for my kid because we were travelling with my small daughter to places and I am particular about not using the utensils from certain Airbnb or even for that matter anybody else’s house. This product works as magic for me and it has a lot of features like it has a pan and a saucepan too and it is very easy to travel because the handle gets folded in the utensil and it comes with a mesh bag. So you can easily pack all the stuff and keep it handy. Only thing of improvement is the size. It is very tiny suitable for kids. Specially when you’re on the travel run but for single person who is travelling solo, it’s good enough, but for two people or three people, this is much more smaller.
Read more"
"Cluemart Camping kichen Accessories for Outdoor Mess Kit,Cooking Equipment 10 Piece Cookset | Lightweight, Compact, Durabl...","5.0 out of 5 stars
Good",5.0,"Super 😘
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"5.0 out of 5 stars
comfortable and warm",5.0,"The media could not be loaded.
                



 Good quality. It’s thick warm and very comfy. Has chain opening to pocket
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"4.0 out of 5 stars
Superb",4.0,"Superb quality and durability, using from 2 years ago and no linting, bubbling
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"3.0 out of 5 stars
Not worth the price paid. Should be around Rs 450.",3.0,"Costly at the price point of ₹599. Price should be around ₹ 450-500/- at this kind of quality. It shows price inflation due to just supply-demand gap. Also, I found no Alan Jones price tag with the cloth but only a tag saying 'track pants' with a jute rope which makes me suspecious.Fit is good though. Stitch is also good. Material quality is above average.
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"5.0 out of 5 stars
...",5.0,"Nice stylish track
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"1.0 out of 5 stars
Worst quality product",1.0,"total waste of money...
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"4.0 out of 5 stars
Stop thinking nd just buy it now !..",4.0,"Just go for it..  a Very nice product. Fitting & design were all good. But What is lightly disappointing is that the pockets present in the joggers are not as same as shown in website images. Otherwise i would say it's a very satisfying product at a reasonable price rate.
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"5.0 out of 5 stars
Comfortable",5.0,"Like that fitting
Read more"
Alan Jones Clothing Men's Slim Fit Track pants,"5.0 out of 5 stars
Worth the price",5.0,"What I like about the product  first is it's fitting and second is the quality of the cloth the texture of the cloth,is very perfect. The quality of cloth we get in this lower is much more better than what we get in 300 rupees lowers
Read more"
"STEIGEN FITNESS Sports Knee Wraps for Squats, Knee Support for Gym (Pair)","5.0 out of 5 stars
Amazing !!",5.0,"This strap is Amazing easy to use elastic is so good !!
Read more"
"STEIGEN FITNESS Sports Knee Wraps for Squats, Knee Support for Gym (Pair)","5.0 out of 5 stars
Good product",5.0,"The media could not be loaded.
                



 Good product and nice quality value for your money writing this review after 4 month of use
Read more"
"STEIGEN FITNESS Sports Knee Wraps for Squats, Knee Support for Gym (Pair)","4.0 out of 5 stars
too larg, good quality but size is for a big legs",4.0,"good but too larg
Read more"
"STEIGEN FITNESS Sports Knee Wraps for Squats, Knee Support for Gym (Pair)","1.0 out of 5 stars
Not good",1.0,"Not good
Read more"
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","5.0 out of 5 stars
Quality product by Bodylastics",5.0,"Product delivery done in a well packed condition.All the three products are light and durable .The cool towel is excellent in quality.Overall the entire package is of high quality and looks long lasting
Read more"
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","5.0 out of 5 stars
Good quality",5.0,"Very good quality
Read more"
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","4.0 out of 5 stars
Found it useful for good stretch and back bend",4.0,Read more
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","5.0 out of 5 stars
Awesome product",5.0,"I liked it as it was a good offer and product was amazing.and it helps for posing for yoga lovers....it is easy to use and comfortable for body...it also helps me to relax my back and hips muscle at relax state
Read more"
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","5.0 out of 5 stars
If you are a yoga enthusiast, then you should definitely buy this item.",5.0,"Easy to use, & quality products & reasonably priced
Read more"
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","5.0 out of 5 stars
Good",5.0,"Good product
Read more"
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","1.0 out of 5 stars
It is painfully to use",1.0,"The media could not be loaded.
                



 It should  contain  soft rubber to support  your back ,while using  this is not releving the pain ,but increasing it instead and the material  gets easily  bent which is harmful  for the spinal cord
Read more"
"Bodylastics Cork Yoga Wheel for Women and Men Fitness 13” Strong, Sweat Resistant & Eco-Friendly","4.0 out of 5 stars
Worth to pay and use.  So nice.",4.0,"Nice gift on International Yoga Day.
Read more"
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","5.0 out of 5 stars
Highly absorbent and stylish too!!",5.0,"This is an absolute must for those in any kind of workouts. It is very absorbent and has good colours available, I chose gray 🩶A bottle comes along with which is also useful for office/travel.
Read more"
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","1.0 out of 5 stars
Mentioned size is not true",1.0,"Size mentioned is not correct  90 cm × 90 cm  ,  80 cm × 80 cm
Read more"
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","5.0 out of 5 stars
Good for wiping sweat",5.0,"I like it for the purpose i bought it for. Absorbs sweat easily and readily and being small in size, it's easy to carry around on my person.
Read more"
"STRAUSS Anti-Microbial Evaporative| Ice-Wrap Cooling Mesh Neck Towel for Fitness, Small Hand Towel, Workouts, Yoga, Gym,Sp...","2.0 out of 5 stars
Is thsi for real?",2.0,"This is just a regular piece of cloth, big enough for a size of a 15.6inch laptop screen.This is just a cloth. Nothing special. And you may ask, ""Why did I pay for this?""Is this product worth the MRP of Rs. 499? Absolutely not.Is this product worth the Amazon price of Rs. 255? Absolutely not.
Read more"
