product,title,rating,body
Cuttlefish Bones for Birds Calcium Supplement for Laying Eggs (100g),"5.0 out of 5 stars
Very soft",5.0,"I ordered two 100 grams.This is very soft and easy for birds to digest.i like this product .they are very clean and fresh to eat
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","1.0 out of 5 stars
Bad product",1.0,"This product is not even 1% effective . Shouldn't encourage such products as people trust Amazon for its quality product
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","5.0 out of 5 stars
Awesome product",5.0,"This product is awesome. Earlier there was so much bird but now after using it there is no bird coming.
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","1.0 out of 5 stars
Effectiveness",1.0,"The product is thoroughly useless. Instead of repeling pigeons, it seemed to be attracting them. Pigeons freely sit over the repellant without getting affected.
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","1.0 out of 5 stars
Ineffective Product",1.0,"The product did not help keep pigeons away. Applied a thick coating , but found pigeons sitting on the balcony railing..
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","5.0 out of 5 stars
Satisfied",5.0,"It worked as nothing else could. All nuisance of pigeons vanished. Only product so far, which can help in removing pigeon problems at home's frontyard.
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","5.0 out of 5 stars
Friendly",5.0,"Best solution Ever I just buy for testing purpose but now this one is become my regular need worth the purchase Easy to use I will recommend to everyone
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","1.0 out of 5 stars
Pigeon repellent",1.0,"I used the product . But not effective . The pigeons came and sat on the surface where the gel was applied
Read more"
"Home-Secure Bird-Shield Bird Repellent Gel, Non-Toxic Eco-Friendly, Bird Control Bird Deterrent Pigeon Repellent for Bird ...","5.0 out of 5 stars
Worked very well to keep the birds away.",5.0,"I would highly recommend it. Best option
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","5.0 out of 5 stars
Really useful especially outdoor",5.0,"I got this leash for my dog so she can roam around outside without us having to watch her all the time. It's long enough for her to have plenty of room to move around, and it doesn't hurt her.We've also used it in the swimming pool to keep her in the designated area. She can still swim around without feeling restricted.I highly recommend it!
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","4.0 out of 5 stars
Strong but..",4.0,"Strong but too long. Also tangles too much..! Since its a spring kind of cable, it tangles almost every-time it’s stretched and tightened.
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","5.0 out of 5 stars
Very good and strong..",5.0,"My pet dog is really strong and he pulls really hard and hence I ordered this. The belt is really strong and also lengthy enough to give him ample space to roam around and I don't have to run behind.
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","5.0 out of 5 stars
Leash for dog.",5.0,"Excellent product. Worth the money spent.
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","3.0 out of 5 stars
Strong",3.0,"Strong leash but remains twisted ... Perfoms like a spring...
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","5.0 out of 5 stars
Very useful",5.0,"Overall great product
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","4.0 out of 5 stars
Good product",4.0,"Very helpful product.... And useful ... Leghthy and sturdy..... Used outdoors for my dog.
Read more"
"Foodie Puppies Extra Strong Weather Tangle Resistant Vinyl Coated Galvanized Tie-Out Cable Leash for Dog up to 125LBS, (20...","5.0 out of 5 stars
Good",5.0,"Good
Read more"
"Simple Solution Fast Acting Chew Stopper Spray for Dogs, Bitter Taste Spray Prevents Damages to Furniture by Chewing and N...","1.0 out of 5 stars
Doesn’t work",1.0,"Doesn’t work don’t buy
Read more"
"Simple Solution Fast Acting Chew Stopper Spray for Dogs, Bitter Taste Spray Prevents Damages to Furniture by Chewing and N...","1.0 out of 5 stars
BAD",1.0,"My dog is licking the product. Not at all useful.
Read more"
"Simple Solution Fast Acting Chew Stopper Spray for Dogs, Bitter Taste Spray Prevents Damages to Furniture by Chewing and N...","4.0 out of 5 stars
Effective but gets over way too soon.",4.0,"The product is effective to keep dogs off my car cover and stops them from chewing it. But the concentrate could have been more potent so as to last at least for a bit. It got over way too soon.
Read more"
"Simple Solution Fast Acting Chew Stopper Spray for Dogs, Bitter Taste Spray Prevents Damages to Furniture by Chewing and N...","1.0 out of 5 stars
Utterly useless",1.0,"Dog bites with even more relish after spraying with it
Read more"
"Simple Solution Fast Acting Chew Stopper Spray for Dogs, Bitter Taste Spray Prevents Damages to Furniture by Chewing and N...","1.0 out of 5 stars
Totally useless.",1.0,"Tried so many times with sufficient quantity but can't stop dogs from chewing.Totally hopeless.
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","5.0 out of 5 stars
The best product especially for labradors and aged dogs",5.0,"They love the taste .
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","5.0 out of 5 stars
Must for ur pet",5.0,"These tablets are very good and a must have for ur pet.
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","5.0 out of 5 stars
Useful",5.0,"Beneficial for health
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","4.0 out of 5 stars
Miracle tablet",4.0,"Miracle tablet. My 9 yrs old Rottweiler was getting weak at his legs. These tablets helped him back to 70% normalcy. Would have given it 5 stars but they always despatch it only after 2 weeks of the order date. Hence the four stars.
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","5.0 out of 5 stars
A product worth the money spent",5.0,"Its the best supplement for supporting hi and joint health
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","5.0 out of 5 stars
Super product",5.0,"👌🏽
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","4.0 out of 5 stars
Very nice",4.0,"I used for my pet dog. It’s very tasty for my dog
Read more"
"Cosequin Nutramax Ds Chewables Plus MSM, 60 Ct","1.0 out of 5 stars
Much too expensive on Amazon.in",1.0,"I had ordered Consequin DS but was delivered Consequin maximum strength which is different
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"5.0 out of 5 stars
Good Product",5.0,"This is really good. If you are looking for fish tank limited to 1 fish or two small size fish. You can go for it.
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"1.0 out of 5 stars
Light stopped working",1.0,"Poor quality light not working after 3 weeks
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"4.0 out of 5 stars
Nice product however felt a bit smaller then expected",4.0,"The media could not be loaded.
                



 Nice one go for it however it is suitable for small fishes maximum upto 2.
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"3.0 out of 5 stars
Nice product",3.0,"Had ordered, white colour, but got black one.
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"2.0 out of 5 stars
Motor quality not ok",2.0,"Product good but motor quality not ok
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"5.0 out of 5 stars
Best product",5.0,"This product is really fantastic... Only disadvantage is the tank is quite small size ..
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"1.0 out of 5 stars
Waste of money",1.0,"After 1 month lights not working.Low quality 👎👎👎 don't buy this ...
Read more"
BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,"2.0 out of 5 stars
Worst experience",2.0,"I purchased this product last month but within month it's light stoped working.
Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","5.0 out of 5 stars
Good one",5.0,"It’s a good product value for money
Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","4.0 out of 5 stars
Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy",4.0,"very good quality my dog looks it
Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","5.0 out of 5 stars
Very Durable toy",5.0,"The ball is solid, heavy & durable suitable for medium & larde breeds only. You know that toys don't last long with active dogs but it has been a month & it's still going strong. Some studs have broken though.Best of all it's made in India & it's non-toxic unlike all those chinese toys.
Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","5.0 out of 5 stars
Value for money",5.0,"The ball has fregnance, it's bigger than other balls, my GSD is loving it.
Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","5.0 out of 5 stars
this is for adul dog",5.0,"The media could not be loaded.
                


Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","5.0 out of 5 stars
Good product",5.0,"Good be durable. Vfm
Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","1.0 out of 5 stars
NOT DURABLE",1.0,"The spikes are very soft, and they break easily. Bought ""The Dogs Company Natural Rubber Spiked Ball""  - which proved to be FAR superior than this product.If you wish to have a truly unbreakable ball - look elsewhere.
Read more"
"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches","2.0 out of 5 stars
Dog not plain with it",2.0,"My dog is not playing with it and running away from the ball. But balls material is good so I give that 2 stars.
Read more"
Jainsons Pet Products Dooda Flea and Tick Collar Protection for Dogs (60 cm),"5.0 out of 5 stars
Dog tick collar",5.0,"The media could not be loaded.
                



 The collar is really effective. One month of use and my dog is free from ticks and fleas... Good buy...
Read more"
Jainsons Pet Products Dooda Flea and Tick Collar Protection for Dogs (60 cm),"2.0 out of 5 stars
Tick band for pet not to expectations",2.0,"Even after use ticks could b found on the pet frequently.
Read more"
ALP Combo of SkyCal Pet Liquid & Petup Pro Syrup| Multi-Vitamin Multi-Oxidant Multi-Minerals Amino Acids Supplement| Stron...,"5.0 out of 5 stars
Best services",5.0,"Quality
Read more"
ALP Combo of SkyCal Pet Liquid & Petup Pro Syrup| Multi-Vitamin Multi-Oxidant Multi-Minerals Amino Acids Supplement| Stron...,"5.0 out of 5 stars
Pet's medicine",5.0,"Very satisfactory product. It worked and helped my pet.
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"5.0 out of 5 stars
Good",5.0,"Costly bt satisfactory. Dry fishes, crabs also got mixed a bit but no issues.. Taste wise quality is good. 1 prob - black insects will generate into the package. Not sure why. Suggestion - dry it again under sun for 2 days. If that's not an issue then it's Advisable to take.
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"1.0 out of 5 stars
Useless stuff to buy",1.0,"There was nothing but the dried exo skeleton of the shrimp and dust in the package.No wonder my flowerhorn just spat out evertime i tried feeding it.Finally had to throw it in the dustbin.Absolutely useless stuff.
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"3.0 out of 5 stars
Lots of dust",3.0,"Huge quantity of dust in each packet. Quality is ok ok.
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"4.0 out of 5 stars
WORTHY feed for my pets",4.0,"I am feeding this to my turtle and also to hamster. They both eat well without leaving leftover. I found dry tiny crabs and some fishes too in this mixture.
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"5.0 out of 5 stars
Not as declscribed",5.0,"Product say.. Very small size but it's actually a big ones.. I had to break it before feeding turtles..
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"2.0 out of 5 stars
Do not bay",2.0,"Not value for money do not bayNot eating my fish's
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"1.0 out of 5 stars
Very cheap and bad quality product  don't buy it",1.0,"Poor quality product don't buy if u want ur fish happy
Read more"
Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),"5.0 out of 5 stars
This is a value for money purchase",5.0,"Thanks, all the shrimps are of even size and with that price I have got enough food for 6 of my fish for an year now. This is worth the buy..
Read more"
"Waggy Zone Ice Cream Treat for Dogs, Puppies and Cats Instamix Natural Banana for All Age Vegan 30gm (Pack of 2)","5.0 out of 5 stars
Superb experience",5.0,"My dog loved it!
Read more"
"Waggy Zone Ice Cream Treat for Dogs, Puppies and Cats Instamix Natural Banana for All Age Vegan 30gm (Pack of 2)","3.0 out of 5 stars
Dog liked it but quite expensive for the quantity",3.0,"My doggie boy liked it though the quantity was real very small for the price
Read more"
"Waggy Zone Ice Cream Treat for Dogs, Puppies and Cats Instamix Natural Banana for All Age Vegan 30gm (Pack of 2)","1.0 out of 5 stars
Not worth it",1.0,"Imagery is completely misleading. It shows two packs whereas the actual product is just one. Totally not worth the price
Read more"
"Waggy Zone Ice Cream Treat for Dogs, Puppies and Cats Instamix Natural Banana for All Age Vegan 30gm (Pack of 2)","3.0 out of 5 stars
Home-made dog ice-cream",3.0,"This product may be good, but you can make dog icecream at home.freeze fruit pieces then grind alonwith peanut butter n honey. Delicious dog ice cream is ready. Everytime u freeze make sure to grind  or put in food processor before serving to ur dog. So far tried with banana, mango, carrotbanana, mangobanana combos too. I also tried cake with oats flour peanut butter without xylithol. All can be made easily at home for ur furry friend.
Read more"
"Waggy Zone Ice Cream Treat for Dogs, Puppies and Cats Instamix Natural Banana for All Age Vegan 30gm (Pack of 2)","1.0 out of 5 stars
So expensive",1.0,"There are so many good options available in YouTube. Easily we can make for our fur puppiesPlease don't buy
Read more"
"Dr Venture Anti-tick and Flea Dog Shampoo 200 ml + Anti-Tick and Flea Spray for All Breeds Like Dogs, Cats and Puppies Kil...","4.0 out of 5 stars
Effective spray",4.0,"The spray is bery effective. Apply it and leave for few minutes. The larva will be killed within the skin coat whereas the flea will come upwards and will be unconscious for a while.. meanwhileYou have to remove it quickly. The shampoo is not that good i think.
Read more"
"Dr Venture Anti-tick and Flea Dog Shampoo 200 ml + Anti-Tick and Flea Spray for All Breeds Like Dogs, Cats and Puppies Kil...","5.0 out of 5 stars
Good quality at very reasonable price",5.0,"Good quality product, kills the ticks. Nice fragrance..go for it ..combo works just perfect
Read more"
"Dr Venture Anti-tick and Flea Dog Shampoo 200 ml + Anti-Tick and Flea Spray for All Breeds Like Dogs, Cats and Puppies Kil...","5.0 out of 5 stars
Value for money",5.0,"It is working, easy to use, over all excellent product 👍🏻
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","5.0 out of 5 stars
A treat that pets love so much.",5.0,"I give this daily to my pet as a reward for her obedient behavior.
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","2.0 out of 5 stars
Dont know whats wrong",2.0,"I bought it single pack and my dog loved it. So i went and bought 2 packets she is not liking at all. Some thing has changed in its taste i guess. The packet is still sitting in shelf
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","5.0 out of 5 stars
My Labrador loves it!!",5.0,"My lab, Honey loves this choostix since her puppy days. Its like ‘1 choostix a day, keeps honey happy and gay.’ And the delivery by Amazon is always prompt and thankfully never received a damaged package or product.
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","5.0 out of 5 stars
Good for dogs as sick.",5.0,"My dog like this product.
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","5.0 out of 5 stars
great buy for pets.",5.0,"very well packaged and quality of sticks is really good.
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","1.0 out of 5 stars
Old stock delivered",1.0,"Very old item delivered
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","2.0 out of 5 stars
Not good",2.0,"Smelled bad though it was not expired, it was also hard like rock do threw it away
Read more"
"Choostix Natural Dog Treat, 450g (Pack of 2)","1.0 out of 5 stars
Fungus laden poor quality product",1.0,"The media could not be loaded.
                



 Fungus covered product,  just opened 2 days back because my previous stock was still remaining. Very disappointed and feel cheated.
Read more"
CANNIZYME - Digestive Enzyme Syrup for Dogs and Pets | for Digestion and Complete Nutritional Spectrum - 200 ml,"1.0 out of 5 stars
My dog wouldn't eat his food with this neither we to make him take it by itself.",1.0,"My dog wouldn't eat his food with this neither we to make him take it by itself.
Read more"
CANNIZYME - Digestive Enzyme Syrup for Dogs and Pets | for Digestion and Complete Nutritional Spectrum - 200 ml,"5.0 out of 5 stars
Splendid product",5.0,"The best of all canine digestive aids i have tried. Has worked well for all my fur babies, and the best, for one chap who was having persistent tummy irritation for no special reason.... Good product... Will recommend ....
Read more"
CANNIZYME - Digestive Enzyme Syrup for Dogs and Pets | for Digestion and Complete Nutritional Spectrum - 200 ml,"5.0 out of 5 stars
Best digestion medicine for dogs",5.0,"Best one .. my dog has it on a regular basis. Every morning in empty stomach. He has it without any fuss, and moreover after having it there is no digestion problem with him. there is also the smell of ajwain oil... If you use it you will see the difference in your pet.
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"5.0 out of 5 stars
Yummy. My dog says",5.0,"She is fond of it. She first plays with before eating 😂
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"5.0 out of 5 stars
Loved treat",5.0,"My dogs love this treat. Good quality.
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"3.0 out of 5 stars
25 sticks pack instead of 50 as shown in product image",3.0,"For 5’ pack of 500g, total of 25 sticks are mentioned on packaging instead of 50 as shown in product image description. This should be fixed.
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"5.0 out of 5 stars
Good product ।",5.0,"My GSD likes it । Good chew to keep him engaged for sometime ।
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"5.0 out of 5 stars
Best quality for big dogs !",5.0,"My big lab loves the taste. Addicted.
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"3.0 out of 5 stars
Not for small dogs or pups",3.0,"While it's no doubt a good product， what the manufacturers have missed out on, is the age/size of dog that can chew it.my 10 week lab is having a super hard time chewing it.So, it's definitely not for pups or small dogs. If I knew this, I would not have bought it, hence 3 stars. Not because of quality, but because of lack of information
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"1.0 out of 5 stars
Not happy",1.0,"When I opened the pack the chewstick was sticky,  I gave one piece to my dog, sheesh it was bad.I have taken the same pack earlier from a pet shop it wasn't like this so definitely wht I bought from u'll is not good.
Read more"
Gnawlers Yaowo Rawhide Braided Bone Filled with Chicken Inside - 500 g (5-inch),"1.0 out of 5 stars
Too much mess one's dog finishes the Treat",1.0,"Too much mess one's dog finishes the Treat
Read more"
"AIK INDIA Bell Dog Neck Collar Belt and Leash Set for Puppy Small Medium Large Dogs,Dog Collar with Bell (Brown,Large - 1....","5.0 out of 5 stars
Good quality 🤙",5.0,"Length and quality is good
Read more"
"AIK INDIA Bell Dog Neck Collar Belt and Leash Set for Puppy Small Medium Large Dogs,Dog Collar with Bell (Brown,Large - 1....","5.0 out of 5 stars
Best quality product just go for it.",5.0,"It's very genuine product. best fitting. Best look stitching quality is very good . highly recommended does what is claimed.
Read more"
"Pet Life Organic & Ayurvedic Birds Feather Conditioner Spray Dry & Waterless for Poultry Birds, Parrots, Sparrow, Pigeon, ...","5.0 out of 5 stars
Great Product",5.0,"Good packing useful
Read more"
"Pet Life Organic & Ayurvedic Birds Feather Conditioner Spray Dry & Waterless for Poultry Birds, Parrots, Sparrow, Pigeon, ...","4.0 out of 5 stars
Glow back to feathers",4.0,"My budgerigar was loosing feathers from its chest. This spray stopped feather loss.
Read more"
"Pet Life Organic & Ayurvedic Birds Feather Conditioner Spray Dry & Waterless for Poultry Birds, Parrots, Sparrow, Pigeon, ...","1.0 out of 5 stars
Very much oily",1.0,"Very much oily why I don't know all feather stick with each other and till date I don't see any improvement.
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"5.0 out of 5 stars
An Excellent Alternative to Choostix!",5.0,"So happy to have found this product for my four dogs! They seem to be enjoying the chew sticks...and remind me about it every morning!
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"5.0 out of 5 stars
Great product",5.0,"Awesome supplies...My pet just loves these.. Perfectly packed ...Hope they can increase the thickness...
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"4.0 out of 5 stars
Super",4.0,"Nice my puppy likes very well
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"3.0 out of 5 stars
Some biscuits got moisture",3.0,"Some biscuits got moisture. It lost it crunchiness. Product delivered in plastic wrap. No packaging  from amazon. Otherwise it is a fine product.
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"5.0 out of 5 stars
Great treat",5.0,"Great treat for your dogs
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"5.0 out of 5 stars
Taste what my dog loves",5.0,"My dog loves it and I give him when he does any good work
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"1.0 out of 5 stars
Product taste and ingredients change",1.0,"In my last order, the products are good and my dig ate them nicely but the products received now are pathetic and dusty, my dog is not eating at all properly. Please maintain the same quality when customer trust ur product
Read more"
Petlicious & More® Animal Feed Supplement Dog Chew Sticks Combo Offer (Chicken Flavor 1 Kg + Mutton Flavor 1 Kg),"2.0 out of 5 stars
Didn't like it",2.0,"The image attached says it all especially the mutton ones.But petlicious rawhide white twisted bones are good reasonable priced & I always buy it. I hope they will improve their quality
Read more"
"Trixie Pico Transport Box (Guinea Pigs), 600 Gram","3.0 out of 5 stars
I’ll give 3 star",3.0,"The media could not be loaded.
                



 The product quality is good but little bit broken from inside!! Came with so good packaging that I just love it !!!! That’s it don’t ever sent broken pice and just make colour choices it’s better for costumers !!! Thank you
Read more"
"Trixie Pico Transport Box (Guinea Pigs), 600 Gram","4.0 out of 5 stars
IT'S WORTH IT ☺️",4.0,"Very nice product my two healthy rats can easily sleep in their .  LOVED IT 😊
Read more"
"Trixie Pico Transport Box (Guinea Pigs), 600 Gram","1.0 out of 5 stars
Discussing product jo photo me wo actually me tha hi nahi never ever buy this product",1.0,"JoDekhta hai wo bhejta nhi hai really I m very upset for this product
Read more"
"Trixie Pico Transport Box (Guinea Pigs), 600 Gram","1.0 out of 5 stars
I got another colour box so please take it back its green colour",1.0,"I didn't got the colour I need so pls take it back
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"5.0 out of 5 stars
Value for money",5.0,"Very good quality at a reasonable price
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"3.0 out of 5 stars
No rubber around the bowl but bowl is so good.",3.0,"2 years back u bought 2 same bowls.. they are perfect and strong till today.. but this time i got it without the black rubber around the bowl.. please dont do such silly mistakes.. iam in urgency if not i would have sent it back and bought another one.. i kept it only because the bowl is the same n strong one..
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"1.0 out of 5 stars
Quality didn't met the expectations",1.0,"Base is very thin, won't recommend for big dogs like bully. Local markets have better options then this one
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"5.0 out of 5 stars
Excellent and useful",5.0,"Excellent product worth the money
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"4.0 out of 5 stars
Good quality",4.0,"Good quality
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"3.0 out of 5 stars
Good but not what's displayed.",3.0,"Good mirror finish. Right fit and size as described.but it's not as strong as the one shown in the display picture. So little annoyed about it.
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"5.0 out of 5 stars
NICE PRODUCT",5.0,"NICE
Read more"
Pets Empire Stainless Steel Classic Dog Bowl - Mirror Finish 2800 ML,"5.0 out of 5 stars
Good and strong steel",5.0,"The base of bowl is very nice. And quality of steel is very good.
Read more"
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"5.0 out of 5 stars
Pretty bowl that does its job well",5.0,"The bowl is well made and does not move while being used. Melamine quality is thick, has some padding on the bottom that prevents slipping. Steel bowl is removable and easy to clean, but could be slightly thicker. Price could have been slightly less but no complaints otherwise.
Read more"
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"4.0 out of 5 stars
Very good quality",4.0,"It's really very good quality product.
Read more"
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"5.0 out of 5 stars
Price is high",5.0,"Good but price is much higher.
Read more"
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"1.0 out of 5 stars
Cheap quality product",1.0,"Wasted my money. It reached me broken as it nonrefundable product I never received refund.
Read more"
Goofy Tails Blue Elevated Dog Bowl| Melamine & Stainless Steel Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Coc...,"5.0 out of 5 stars
Superb",5.0,"I was amazed at the quality especially at the price. The black is nice and glossy and the steel container can easily be taken out and washed. Great for spaniels and other dogs with large ears. Looks good in my living room as well.
Read more"
